Context,Target,Images,Labels
"at((1, 1),_u0). at((7, 6),_u1). at((6, 0),_u2). at((2, 3),_u3). at((4, 7),_u4). at((7, 4),_u5). at((3, 5),_u6). at((7, 0),_u7). at((0, 6),_u8).",sat.,"[1516, 1409, 1232, 838, 1249, 1443, 870, 1428, 1454]","[5, 3, 4, 1, 2, 0, 1, 3, 0]"
"at((3, 6),_u0). at((1, 0),_u1). at((4, 2),_u2). at((2, 5),_u3). at((0, 7),_u4). at((7, 4),_u5). at((5, 3),_u6).",sat.,"[1524, 1429, 1248, 1255, 1471, 871, 1262]","[5, 3, 4, 2, 0, 1, 2]"
"at((3, 5),_u0). at((6, 7),_u1). at((0, 4),_u2). at((7, 2),_u3). at((2, 4),_u4). at((4, 1),_u5). at((1, 0),_u6). at((0, 7),_u7). at((6, 4),_u8). at((5, 7),_u9). at((2, 7),_u10).",sat.,"[1526, 1432, 1479, 1264, 1253, 891, 905, 1489, 1436, 1258, 1556]","[5, 3, 0, 2, 4, 1, 1, 0, 3, 4, 5]"
"at((2, 3),_u0). at((6, 6),_u1). at((0, 7),_u2). at((1, 5),_u3). at((7, 5),_u4). at((4, 0),_u5).",sat.,"[919, 1270, 1449, 1495, 1261, 1575]","[1, 2, 3, 0, 4, 5]"
"at((2, 2),_u0). at((4, 1),_u1). at((6, 5),_u2). at((0, 3),_u3). at((7, 5),_u4). at((1, 7),_u5). at((0, 7),_u6). at((5, 6),_u7).",sat.,"[1299, 920, 1271, 1501, 1469, 1577, 1470, 1587]","[2, 1, 4, 0, 3, 5, 3, 5]"
"at((6, 5),_u0). at((5, 2),_u1). at((3, 7),_u2). at((2, 2),_u3). at((7, 2),_u4). at((0, 3),_u5).",sat.,"[1301, 1502, 941, 1474, 1273, 1592]","[2, 0, 1, 3, 4, 5]"
"at((3, 0),_u0). at((7, 1),_u1). at((2, 3),_u2). at((0, 7),_u3). at((5, 4),_u4). at((0, 0),_u5). at((1, 5),_u6). at((4, 0),_u7). at((4, 7),_u8). at((6, 6),_u9).",sat.,"[1275, 951, 1476, 1512, 1330, 1615, 959, 1280, 1486, 1635]","[4, 1, 3, 0, 2, 5, 1, 4, 3, 5]"
"at((2, 2),_u0). at((2, 7),_u1). at((6, 5),_u2). at((0, 1),_u3). at((6, 3),_u4). at((7, 0),_u5). at((1, 4),_u6). at((3, 5),_u7).",sat.,"[1529, 1517, 1308, 961, 1638, 1334, 1361, 1533]","[3, 0, 4, 1, 5, 2, 2, 3]"
"at((3, 4),_u0). at((7, 5),_u1). at((5, 1),_u2). at((7, 6),_u3). at((2, 7),_u4). at((0, 0),_u5). at((1, 2),_u6). at((6, 6),_u7). at((4, 4),_u8). at((4, 6),_u9).",sat.,"[1650, 1345, 978, 1551, 1530, 1374, 1385, 1670, 1373, 1532]","[5, 4, 1, 3, 0, 2, 2, 5, 4, 0]"
"at((6, 0),_u0). at((5, 4),_u1). at((0, 5),_u2). at((5, 6),_u3). at((4, 1),_u4). at((1, 1),_u5). at((1, 7),_u6). at((7, 3),_u7). at((1, 6),_u8). at((5, 7),_u9). at((3, 6),_u10). at((2, 2),_u11).",sat.,"[982, 1690, 1390, 1559, 1571, 1379, 1566, 993, 1380, 1691, 1578, 1391]","[1, 5, 2, 3, 0, 4, 3, 1, 4, 5, 0, 2]"
"at((4, 4),_u0). at((6, 3),_u1). at((7, 5),_u2). at((3, 2),_u3). at((5, 6),_u4). at((6, 1),_u5). at((0, 7),_u6).",sat.,"[1581, 1590, 1002, 1702, 1395, 1408, 1397]","[3, 0, 1, 5, 2, 4, 2]"
"at((4, 1),_u0). at((1, 5),_u1). at((3, 4),_u2). at((2, 2),_u3). at((7, 5),_u4). at((0, 0),_u5).",sat.,"[1003, 1721, 1583, 1596, 1411, 1407]","[1, 5, 3, 0, 4, 2]"
"at((6, 4),_u0). at((1, 6),_u1). at((0, 1),_u2). at((5, 4),_u3). at((2, 2),_u4). at((7, 0),_u5). at((3, 0),_u6). at((4, 7),_u7). at((6, 0),_u8).",sat.,"[1588, 1427, 1012, 1752, 1600, 1431, 1594, 1017, 1440]","[3, 2, 1, 5, 0, 4, 3, 1, 4]"
"at((4, 2),_u0). at((3, 6),_u1). at((5, 0),_u2). at((7, 0),_u3). at((0, 0),_u4). at((6, 7),_u5). at((7, 1),_u6). at((1, 1),_u7).",sat.,"[1438, 1605, 1785, 1599, 1446, 1031, 1795, 1448]","[2, 0, 5, 3, 4, 1, 5, 4]"
"at((1, 1),_u0). at((3, 6),_u1). at((5, 1),_u2). at((6, 5),_u3). at((0, 4),_u4). at((5, 2),_u5). at((7, 7),_u6). at((5, 5),_u7). at((2, 3),_u8).",sat.,"[1606, 1444, 1806, 1603, 1044, 1460, 1447, 1810, 1051]","[0, 2, 5, 3, 1, 4, 2, 5, 1]"
"at((0, 2),_u0). at((6, 4),_u1). at((7, 6),_u2). at((5, 1),_u3). at((2, 7),_u4). at((2, 5),_u5). at((3, 0),_u6). at((2, 3),_u7). at((7, 7),_u8). at((2, 6),_u9).",sat.,"[1478, 1625, 1611, 1052, 1813, 1461, 1492, 1626, 1817, 1631]","[2, 0, 3, 1, 5, 4, 2, 0, 5, 3]"
"at((1, 6),_u0). at((3, 3),_u1). at((5, 3),_u2). at((6, 7),_u3). at((2, 0),_u4). at((4, 7),_u5). at((7, 2),_u6). at((3, 5),_u7). at((0, 4),_u8). at((4, 2),_u9). at((3, 2),_u10).",sat.,"[1060, 1473, 1824, 1634, 1510, 1645, 1664, 1834, 1065, 1477, 1644]","[1, 4, 5, 3, 2, 0, 0, 5, 1, 4, 3]"
"at((3, 0),_u0). at((7, 5),_u1). at((4, 3),_u2). at((0, 1),_u3). at((6, 2),_u4). at((5, 6),_u5). at((6, 0),_u6). at((1, 4),_u7). at((2, 7),_u8). at((4, 0),_u9). at((0, 2),_u10). at((3, 3),_u11).",sat.,"[1651, 1069, 1847, 1487, 1678, 1531, 1682, 1539, 1080, 1498, 1661, 1864]","[3, 1, 5, 4, 0, 2, 0, 2, 1, 4, 3, 5]"
"at((3, 6),_u0). at((0, 3),_u1). at((7, 2),_u2). at((5, 7),_u3). at((4, 4),_u4). at((2, 0),_u5). at((1, 4),_u6). at((6, 5),_u7). at((1, 6),_u8). at((7, 1),_u9).",sat.,"[1867, 1549, 1508, 1668, 1701, 1081, 1887, 1084, 1675, 1511]","[5, 2, 4, 3, 0, 1, 5, 1, 3, 4]"
"at((4, 6),_u0). at((1, 1),_u1). at((7, 4),_u2). at((6, 3),_u3). at((2, 5),_u4). at((0, 6),_u5). at((5, 0),_u6). at((1, 3),_u7). at((5, 6),_u8). at((5, 3),_u9). at((3, 2),_u10).",sat.,"[1913, 1709, 1550, 1537, 1085, 1677, 1929, 1712, 1541, 1689, 1558]","[5, 0, 2, 4, 1, 3, 5, 0, 4, 3, 2]"
"at((5, 1),_u0). at((1, 4),_u1). at((1, 6),_u2). at((7, 5),_u3). at((2, 0),_u4). at((1, 0),_u5). at((6, 7),_u6). at((0, 0),_u7). at((0, 2),_u8). at((4, 6),_u9). at((3, 0),_u10).",sat.,"[1095, 1723, 1698, 1561, 1545, 1955, 1115, 1546, 1961, 1725, 1718]","[1, 0, 3, 2, 4, 5, 1, 4, 5, 0, 3]"
"at((2, 1),_u0). at((5, 2),_u1). at((0, 6),_u2). at((5, 0),_u3). at((5, 7),_u4). at((3, 7),_u5). at((7, 4),_u6). at((7, 0),_u7). at((1, 2),_u8). at((7, 7),_u9). at((4, 5),_u10).",sat.,"[1563, 1729, 1118, 1554, 1722, 1965, 1970, 1742, 1565, 1737, 1572]","[2, 0, 1, 4, 3, 5, 5, 0, 4, 3, 2]"
"at((1, 1),_u0). at((5, 3),_u1). at((7, 6),_u2). at((0, 5),_u3). at((5, 2),_u4). at((3, 3),_u5). at((5, 5),_u6). at((2, 7),_u7). at((6, 0),_u8). at((5, 7),_u9). at((4, 7),_u10).",sat.,"[1573, 1978, 1123, 1568, 1756, 1769, 1771, 1576, 1584, 1991, 1778]","[2, 5, 1, 4, 3, 0, 0, 4, 2, 5, 3]"
"at((1, 6),_u0). at((0, 3),_u1). at((4, 4),_u2). at((4, 7),_u3). at((5, 1),_u4). at((3, 7),_u5). at((2, 0),_u6). at((6, 5),_u7). at((7, 1),_u8). at((5, 7),_u9). at((3, 2),_u10). at((7, 2),_u11). at((7, 7),_u12). at((5, 4),_u13).",sat.,"[1131, 1595, 1993, 1580, 1775, 1791, 1132, 1602, 1604, 1799, 1796, 1996, 1797, 1613]","[1, 2, 5, 4, 0, 3, 1, 2, 4, 3, 0, 5, 0, 4]"
"at((1, 1),_u0). at((2, 6),_u1). at((1, 3),_u2). at((6, 7),_u3). at((7, 0),_u4). at((5, 2),_u5). at((7, 2),_u6). at((4, 2),_u7). at((3, 2),_u8). at((4, 4),_u9).",sat.,"[1798, 1609, 1805, 1148, 1628, 1997, 1809, 1630, 2000, 1819]","[0, 2, 3, 1, 4, 5, 3, 4, 5, 0]"
"at((4, 6),_u0). at((2, 0),_u1). at((1, 5),_u2). at((6, 7),_u3). at((5, 2),_u4). at((7, 2),_u5). at((0, 1),_u6). at((7, 4),_u7). at((6, 2),_u8). at((1, 4),_u9). at((3, 4),_u10).",sat.,"[1155, 1614, 2028, 1828, 1633, 1829, 1624, 1837, 1836, 1646, 2037]","[1, 2, 5, 0, 4, 3, 2, 0, 3, 4, 5]"
"at((2, 5),_u0). at((5, 6),_u1). at((5, 0),_u2). at((0, 4),_u3). at((6, 2),_u4). at((3, 0),_u5). at((1, 0),_u6). at((3, 7),_u7).",sat.,"[1629, 1843, 2038, 1857, 1174, 1653, 1663, 1868]","[2, 3, 5, 0, 1, 4, 4, 0]"
"at((4, 2),_u0). at((1, 4),_u1). at((7, 0),_u2). at((4, 6),_u3). at((6, 6),_u4). at((0, 1),_u5). at((2, 7),_u6). at((7, 3),_u7). at((6, 5),_u8).",sat.,"[1862, 1181, 1667, 1876, 2049, 1648, 1192, 2056, 1863]","[3, 1, 4, 0, 5, 2, 1, 5, 3]"
"at((3, 4),_u0). at((6, 3),_u1). at((5, 1),_u2). at((7, 6),_u3). at((0, 6),_u4). at((4, 7),_u5). at((2, 2),_u6). at((6, 2),_u7). at((2, 0),_u8).",sat.,"[1197, 1870, 1649, 2080, 1877, 1672, 1872, 1685, 1897]","[1, 3, 2, 5, 0, 4, 3, 4, 0]"
"at((0, 2),_u0). at((7, 4),_u1). at((2, 5),_u2). at((0, 6),_u3). at((5, 0),_u4). at((4, 5),_u5). at((2, 1),_u6). at((6, 3),_u7).",sat.,"[1883, 1660, 1904, 2091, 1200, 1692, 1908, 1662]","[3, 2, 0, 5, 1, 4, 3, 2]"
"at((0, 4),_u0). at((5, 2),_u1). at((6, 7),_u2). at((2, 6),_u3). at((2, 7),_u4). at((1, 1),_u5). at((6, 0),_u6). at((4, 3),_u7). at((7, 5),_u8). at((3, 0),_u9). at((4, 6),_u10).",sat.,"[1907, 1679, 1921, 1693, 2111, 1211, 1916, 1704, 1711, 2120, 1924]","[0, 2, 3, 4, 5, 1, 0, 4, 2, 5, 3]"
"at((1, 5),_u0). at((3, 0),_u1). at((6, 7),_u2). at((6, 1),_u3). at((5, 4),_u4). at((7, 3),_u5). at((3, 1),_u6). at((4, 4),_u7). at((0, 2),_u8). at((4, 7),_u9).",sat.,"[1230, 1705, 1935, 1926, 2131, 1714, 1938, 1738, 1715, 1927]","[1, 4, 3, 0, 5, 2, 3, 4, 2, 0]"
"at((5, 7),_u0). at((7, 5),_u1). at((6, 4),_u2). at((1, 1),_u3). at((2, 5),_u4). at((0, 6),_u5). at((7, 2),_u6). at((4, 0),_u7). at((3, 1),_u8).",sat.,"[1930, 1744, 1724, 1941, 2143, 1238, 1959, 1727, 2165]","[0, 4, 2, 3, 5, 1, 3, 2, 5]"
"at((7, 5),_u0). at((6, 1),_u1). at((0, 4),_u2). at((6, 3),_u3). at((1, 7),_u4). at((3, 6),_u5). at((3, 2),_u6). at((2, 0),_u7). at((6, 7),_u8). at((5, 1),_u9).",sat.,"[1735, 1762, 1242, 2172, 1971, 1956, 1981, 1753, 1963, 2182]","[2, 4, 1, 5, 3, 0, 3, 2, 0, 5]"
"at((5, 1),_u0). at((6, 7),_u1). at((3, 4),_u2). at((2, 6),_u3). at((1, 3),_u4). at((0, 0),_u5). at((3, 0),_u6). at((6, 4),_u7). at((4, 7),_u8). at((7, 2),_u9).",sat.,"[1969, 1763, 2186, 1243, 1754, 1994, 2193, 1995, 2011, 1252]","[0, 4, 5, 1, 2, 3, 5, 0, 3, 1]"
"at((2, 4),_u0). at((7, 2),_u1). at((6, 6),_u2). at((3, 7),_u3). at((1, 7),_u4). at((4, 3),_u5). at((0, 1),_u6). at((4, 0),_u7). at((2, 7),_u8). at((2, 0),_u9).",sat.,"[2021, 1755, 1259, 1764, 2209, 1999, 1277, 2023, 2211, 2009]","[3, 2, 1, 4, 5, 0, 1, 3, 5, 0]"
"at((1, 3),_u0). at((5, 7),_u1). at((5, 1),_u2). at((4, 0),_u3). at((7, 6),_u4). at((4, 1),_u5). at((0, 1),_u6). at((2, 5),_u7). at((0, 4),_u8). at((0, 0),_u9).",sat.,"[1766, 2051, 2248, 1765, 1287, 2029, 2042, 1293, 2250, 1767]","[2, 0, 5, 4, 1, 3, 3, 1, 5, 4]"
"at((4, 0),_u0). at((0, 4),_u1). at((2, 4),_u2). at((3, 1),_u3). at((6, 3),_u4). at((5, 5),_u5). at((7, 1),_u6). at((1, 7),_u7).",sat.,"[1774, 1808, 2074, 2258, 2058, 1321, 2066, 2266]","[2, 4, 3, 5, 0, 1, 0, 5]"
"at((4, 4),_u0). at((1, 3),_u1). at((7, 1),_u2). at((4, 5),_u3). at((5, 2),_u4). at((2, 0),_u5). at((0, 6),_u6). at((6, 5),_u7).",sat.,"[2268, 1331, 1800, 1812, 2076, 2079, 1354, 2081]","[5, 1, 2, 4, 3, 0, 1, 0]"
"at((5, 1),_u0). at((6, 5),_u1). at((0, 1),_u2). at((3, 3),_u3). at((6, 4),_u4). at((2, 7),_u5). at((7, 0),_u6). at((0, 4),_u7).",sat.,"[2082, 1814, 2272, 1823, 2087, 1365, 1369, 2088]","[0, 4, 5, 2, 3, 1, 1, 3]"
"at((3, 3),_u0). at((6, 1),_u1). at((3, 4),_u2). at((0, 5),_u3). at((4, 7),_u4). at((7, 6),_u5). at((6, 3),_u6). at((2, 0),_u7). at((3, 5),_u8).",sat.,"[2092, 2084, 1818, 2279, 1841, 1375, 2100, 1852, 2098]","[3, 0, 4, 5, 2, 1, 0, 2, 3]"
"at((7, 5),_u0). at((4, 7),_u1). at((3, 2),_u2). at((5, 7),_u3). at((0, 6),_u4). at((6, 3),_u5). at((7, 7),_u6). at((1, 0),_u7). at((3, 7),_u8). at((3, 4),_u9). at((5, 1),_u10).",sat.,"[2281, 2107, 2101, 1827, 1861, 1394, 2114, 1874, 1840, 2112, 2282]","[5, 3, 0, 4, 2, 1, 3, 2, 4, 0, 5]"
"at((5, 5),_u0). at((2, 2),_u1). at((4, 3),_u2). at((7, 7),_u3). at((0, 4),_u4). at((0, 2),_u5). at((6, 2),_u6). at((6, 7),_u7). at((3, 1),_u8). at((2, 7),_u9).",sat.,"[1880, 2287, 1405, 1842, 2121, 2127, 2144, 2128, 1881, 1845]","[2, 5, 1, 4, 0, 3, 0, 3, 2, 4]"
"at((4, 1),_u0). at((7, 7),_u1). at((2, 4),_u2). at((0, 3),_u3). at((1, 6),_u4). at((0, 2),_u5). at((6, 0),_u6). at((5, 3),_u7).",sat.,"[1425, 1888, 2147, 2130, 2304, 1854, 1894, 2160]","[1, 2, 0, 3, 5, 4, 2, 0]"
"at((7, 2),_u0). at((2, 3),_u1). at((3, 0),_u2). at((0, 3),_u3). at((6, 6),_u4). at((5, 3),_u5). at((5, 1),_u6). at((4, 3),_u7).",sat.,"[2132, 1865, 1896, 2191, 1445, 2308, 2192, 2313]","[3, 4, 2, 0, 1, 5, 0, 5]"
"at((6, 0),_u0). at((1, 1),_u1). at((5, 5),_u2). at((4, 4),_u3). at((7, 2),_u4). at((1, 7),_u5). at((0, 3),_u6).",sat.,"[1450, 2328, 1900, 1885, 2146, 2195, 2329]","[1, 5, 2, 4, 3, 0, 5]"
"at((3, 3),_u0). at((7, 1),_u1). at((4, 5),_u2). at((1, 6),_u3). at((3, 0),_u4). at((3, 2),_u5). at((6, 4),_u6). at((7, 7),_u7).",sat.,"[2330, 2218, 1920, 1452, 1911, 2149, 1458, 2343]","[5, 0, 2, 1, 4, 3, 1, 5]"
"at((3, 3),_u0). at((2, 5),_u1). at((5, 3),_u2). at((4, 2),_u3). at((5, 0),_u4). at((1, 0),_u5). at((7, 6),_u6). at((6, 0),_u7). at((0, 4),_u8).",sat.,"[2363, 1463, 1922, 1923, 2174, 2245, 2253, 1928, 1472]","[5, 1, 4, 2, 3, 0, 0, 4, 1]"
"at((6, 3),_u0). at((2, 5),_u1). at((3, 3),_u2). at((0, 6),_u3). at((1, 2),_u4). at((4, 0),_u5). at((7, 5),_u6). at((5, 7),_u7). at((6, 0),_u8).",sat.,"[2179, 2257, 2368, 1947, 1483, 1932, 2269, 1952, 1934]","[3, 0, 5, 2, 1, 4, 0, 2, 4]"
"at((4, 4),_u0). at((1, 2),_u1). at((7, 7),_u2). at((6, 4),_u3). at((5, 1),_u4). at((2, 5),_u5). at((3, 0),_u6). at((7, 1),_u7).",sat.,"[2278, 1954, 2395, 1967, 2180, 1496, 1972, 1973]","[0, 2, 5, 4, 3, 1, 2, 4]"
"at((0, 7),_u0). at((2, 3),_u1). at((7, 4),_u2). at((3, 7),_u3). at((3, 2),_u4). at((6, 6),_u5). at((0, 5),_u6).",sat.,"[2401, 1987, 2183, 2298, 1976, 1497, 2310]","[5, 2, 3, 0, 4, 1, 0]"
"at((2, 3),_u0). at((4, 4),_u1). at((1, 0),_u2). at((7, 2),_u3). at((6, 6),_u4). at((3, 7),_u5). at((0, 3),_u6). at((7, 0),_u7).",sat.,"[2200, 1988, 2405, 2325, 1979, 1521, 2412, 1992]","[3, 2, 5, 0, 4, 1, 5, 4]"
"at((6, 3),_u0). at((2, 6),_u1). at((4, 5),_u2). at((6, 5),_u3). at((6, 1),_u4). at((7, 7),_u5). at((1, 1),_u6). at((6, 4),_u7). at((5, 0),_u8).",sat.,"[2414, 1527, 2327, 2203, 2003, 1998, 2333, 2428, 2004]","[5, 1, 0, 3, 4, 2, 0, 5, 2]"
"at((6, 6),_u0). at((0, 0),_u1). at((2, 1),_u2). at((6, 2),_u3). at((4, 2),_u4). at((3, 4),_u5). at((4, 6),_u6). at((2, 6),_u7). at((7, 7),_u8). at((2, 2),_u9). at((1, 1),_u10).",sat.,"[2031, 2010, 2445, 2340, 2207, 1528, 2228, 2352, 2017, 2461, 2032]","[4, 2, 5, 0, 3, 1, 3, 0, 2, 5, 4]"
"at((2, 0),_u0). at((7, 7),_u1). at((3, 6),_u2). at((1, 3),_u3). at((5, 2),_u4). at((7, 5),_u5). at((1, 0),_u6). at((1, 7),_u7). at((6, 1),_u8). at((7, 3),_u9). at((1, 5),_u10).",sat.,"[2478, 2230, 1535, 2034, 2019, 2353, 2036, 2515, 2022, 2373, 2232]","[5, 3, 1, 4, 2, 0, 4, 5, 2, 0, 3]"
"at((5, 1),_u0). at((0, 7),_u1). at((4, 4),_u2). at((7, 6),_u3). at((1, 4),_u4). at((1, 1),_u5). at((5, 3),_u6). at((1, 2),_u7). at((6, 4),_u8). at((3, 1),_u9).",sat.,"[2233, 2053, 2046, 1544, 2396, 2527, 2050, 2241, 2537, 2403]","[3, 2, 4, 1, 0, 5, 4, 3, 5, 0]"
"at((6, 3),_u0). at((2, 4),_u1). at((4, 6),_u2). at((7, 1),_u3). at((3, 4),_u4). at((1, 0),_u5). at((0, 0),_u6).",sat.,"[1548, 2052, 2404, 2065, 2252, 2544, 2263]","[1, 4, 0, 2, 3, 5, 3]"
"at((3, 5),_u0). at((7, 7),_u1). at((4, 1),_u2). at((5, 6),_u3). at((1, 0),_u4). at((0, 3),_u5). at((1, 6),_u6). at((0, 4),_u7). at((2, 0),_u8).",sat.,"[1579, 2073, 2275, 2411, 2549, 2069, 2435, 2286, 2551]","[1, 2, 3, 0, 5, 4, 0, 3, 5]"
"at((3, 7),_u0). at((2, 2),_u1). at((0, 2),_u2). at((7, 1),_u3). at((5, 2),_u4). at((4, 0),_u5). at((0, 3),_u6). at((0, 0),_u7). at((5, 4),_u8). at((0, 6),_u9).",sat.,"[1597, 2436, 2071, 2075, 2315, 2554, 2566, 2440, 2339, 2072]","[1, 0, 4, 2, 3, 5, 5, 0, 3, 4]"
"at((6, 4),_u0). at((4, 7),_u1). at((0, 3),_u2). at((3, 0),_u3). at((7, 1),_u4). at((0, 6),_u5). at((2, 5),_u6). at((3, 2),_u7). at((1, 0),_u8).",sat.,"[1601, 2078, 2089, 2473, 2350, 2571, 2483, 2592, 2106]","[1, 2, 4, 0, 3, 5, 0, 5, 4]"
"at((1, 7),_u0). at((7, 5),_u1). at((0, 0),_u2). at((0, 6),_u3). at((0, 1),_u4). at((4, 6),_u5). at((0, 3),_u6). at((6, 2),_u7). at((5, 4),_u8). at((3, 0),_u9).",sat.,"[2085, 1607, 2605, 2109, 2359, 2493, 2620, 2104, 1627, 2500]","[2, 1, 5, 4, 3, 0, 5, 2, 1, 0]"
"at((0, 2),_u0). at((7, 2),_u1). at((2, 3),_u2). at((1, 6),_u3). at((6, 7),_u4). at((4, 0),_u5).",sat.,"[2379, 2525, 2105, 2622, 2129, 1640]","[3, 0, 2, 5, 4, 1]"
"at((2, 1),_u0). at((1, 4),_u1). at((4, 2),_u2). at((4, 3),_u3). at((6, 7),_u4). at((3, 7),_u5). at((7, 0),_u6). at((6, 5),_u7). at((6, 2),_u8).",sat.,"[2125, 1647, 2408, 2639, 2526, 2157, 2528, 2164, 2423]","[2, 1, 3, 5, 0, 4, 0, 4, 3]"
"at((1, 0),_u0). at((3, 1),_u1). at((6, 4),_u2). at((2, 5),_u3). at((1, 2),_u4). at((5, 7),_u5). at((7, 1),_u6). at((0, 6),_u7).",sat.,"[2430, 2532, 2171, 1654, 2646, 2169, 2651, 1658]","[3, 0, 2, 1, 5, 4, 5, 1]"
"at((0, 7),_u0). at((7, 3),_u1). at((1, 6),_u2). at((0, 4),_u3). at((0, 0),_u4). at((3, 0),_u5). at((2, 5),_u6). at((4, 2),_u7). at((6, 1),_u8). at((5, 4),_u9). at((5, 7),_u10).",sat.,"[2176, 1665, 2184, 2655, 2538, 2456, 2189, 1676, 2674, 2463, 2539]","[4, 1, 2, 5, 0, 3, 2, 1, 5, 3, 0]"
"at((5, 3),_u0). at((2, 4),_u1). at((6, 3),_u2). at((7, 6),_u3). at((1, 0),_u4). at((3, 7),_u5). at((0, 7),_u6). at((0, 1),_u7). at((7, 3),_u8).",sat.,"[2690, 1680, 2468, 2557, 2201, 2181, 2469, 2185, 2698]","[5, 1, 3, 0, 2, 4, 3, 4, 5]"
"at((7, 7),_u0). at((1, 6),_u1). at((3, 4),_u2). at((0, 7),_u3). at((2, 0),_u4). at((5, 4),_u5). at((7, 3),_u6). at((3, 7),_u7). at((6, 7),_u8). at((4, 1),_u9).",sat.,"[2481, 2205, 2190, 2713, 1681, 2561, 2581, 2727, 2204, 1696]","[3, 2, 4, 5, 1, 0, 0, 5, 4, 1]"
"at((0, 2),_u0). at((5, 4),_u1). at((2, 2),_u2). at((6, 6),_u3). at((5, 2),_u4). at((4, 7),_u5). at((3, 0),_u6). at((3, 5),_u7). at((1, 5),_u8). at((7, 3),_u9). at((5, 0),_u10).",sat.,"[2206, 2489, 2582, 2234, 2739, 1697, 2584, 2744, 2208, 1699, 2503]","[4, 3, 0, 2, 5, 1, 0, 5, 4, 1, 3]"
"at((3, 1),_u0). at((6, 5),_u1). at((6, 0),_u2). at((0, 3),_u3). at((1, 6),_u4). at((7, 7),_u5). at((4, 4),_u6). at((7, 0),_u7).",sat.,"[1700, 2506, 2217, 2586, 2251, 2755, 2597, 2220]","[1, 3, 4, 0, 2, 5, 0, 4]"
"at((7, 2),_u0). at((2, 0),_u1). at((7, 5),_u2). at((1, 6),_u3). at((4, 7),_u4). at((1, 3),_u5). at((1, 5),_u6). at((3, 1),_u7). at((5, 2),_u8). at((5, 5),_u9). at((0, 6),_u10).",sat.,"[2524, 2261, 2758, 2222, 1703, 2606, 2224, 2270, 2615, 2529, 2775]","[3, 2, 5, 4, 1, 0, 4, 2, 0, 3, 5]"
"at((4, 5),_u0). at((0, 6),_u1). at((5, 7),_u2). at((6, 5),_u3). at((3, 4),_u4). at((1, 1),_u5). at((2, 6),_u6). at((7, 3),_u7). at((4, 1),_u8). at((1, 6),_u9).",sat.,"[2780, 2531, 1710, 2617, 2273, 2235, 2535, 1716, 2621, 2857]","[5, 3, 1, 0, 2, 4, 3, 1, 0, 5]"
"at((7, 3),_u0). at((3, 6),_u1). at((1, 1),_u2). at((2, 4),_u3). at((5, 0),_u4). at((4, 3),_u5). at((6, 7),_u6). at((5, 3),_u7). at((0, 5),_u8).",sat.,"[2236, 1717, 2861, 2280, 2624, 2536, 1734, 2541, 2283]","[4, 1, 5, 2, 0, 3, 1, 3, 2]"
"at((2, 2),_u0). at((4, 1),_u1). at((1, 6),_u2). at((5, 3),_u3). at((6, 7),_u4). at((7, 4),_u5). at((0, 2),_u6).",sat.,"[2564, 2868, 2629, 1786, 2240, 2288, 2642]","[3, 5, 0, 1, 4, 2, 0]"
"at((5, 7),_u0). at((0, 4),_u1). at((3, 5),_u2). at((4, 2),_u3). at((7, 6),_u4). at((1, 7),_u5). at((7, 0),_u6). at((0, 0),_u7). at((7, 4),_u8).",sat.,"[2869, 2254, 2305, 1787, 2567, 2709, 2568, 2256, 2718]","[5, 4, 2, 1, 3, 0, 3, 4, 0]"
"at((1, 0),_u0). at((7, 3),_u1). at((5, 5),_u2). at((4, 1),_u3). at((2, 7),_u4). at((2, 6),_u5). at((0, 2),_u6). at((2, 5),_u7). at((6, 7),_u8). at((6, 0),_u9).",sat.,"[2580, 2309, 2729, 1807, 2885, 2264, 1815, 2900, 2736, 2587]","[3, 2, 0, 1, 5, 4, 1, 5, 0, 3]"
"at((3, 6),_u0). at((2, 0),_u1). at((6, 5),_u2). at((7, 3),_u3). at((5, 2),_u4). at((4, 4),_u5). at((0, 7),_u6).",sat.,"[2745, 2276, 2603, 2314, 2912, 1816, 2277]","[0, 4, 3, 2, 5, 1, 4]"
"at((3, 2),_u0). at((5, 3),_u1). at((3, 0),_u2). at((0, 4),_u3). at((6, 6),_u4). at((0, 0),_u5). at((2, 4),_u6). at((7, 0),_u7). at((0, 5),_u8). at((4, 7),_u9). at((7, 2),_u10).",sat.,"[2916, 1822, 2627, 2289, 2322, 2746, 2765, 2290, 2921, 1831, 2632]","[5, 1, 3, 4, 2, 0, 0, 4, 5, 1, 3]"
"at((4, 7),_u0). at((4, 0),_u1). at((3, 4),_u2). at((6, 2),_u3). at((1, 0),_u4). at((1, 7),_u5). at((7, 7),_u6).",sat.,"[2652, 2770, 1838, 2332, 2928, 2294, 2317]","[3, 0, 1, 2, 5, 4, 4]"
"at((0, 4),_u0). at((6, 2),_u1). at((0, 0),_u2). at((1, 6),_u3). at((4, 1),_u4). at((1, 7),_u5). at((5, 7),_u6). at((0, 6),_u7).",sat.,"[2933, 2337, 2782, 2660, 1839, 2323, 2661, 2334]","[5, 2, 0, 3, 1, 4, 3, 4]"
"at((4, 0),_u0). at((7, 5),_u1). at((2, 5),_u2). at((5, 6),_u3). at((1, 3),_u4). at((6, 2),_u5). at((2, 1),_u6). at((2, 7),_u7).",sat.,"[2342, 2669, 2806, 1859, 2945, 2338, 2671, 2817]","[2, 3, 0, 1, 5, 4, 3, 0]"
